Review_title,Review_body,Review_rating,Review_date,l_date_time,Product_url,session_id,year,quarter,month,text,words,mkt,ext_time,entered_words,u_email,u_feedback
Lenovo Ideapad S540 review,"

  very lightweight, sleek andvery good  performance after one months use now..looks like it is really a good buy. for this price range and specs

",4.0,2020-08-28 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,lenovo ,['lenovo'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Overall a really good laptop,"

  For a 15 Inch laptop it is light weight. I have a combo of 256GB (SSD) + 1 TB.I occasionally play CS:Go. Though I would not recommend it for gaming as it gets heated during gaming.

",4.0,2020-08-27 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,overal ,['overal'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
REVIEW AFTER ONE MONTH OF FULL USAGE,"

  PROS :1. Looks wise its is a best product2. Delivery at time3. Battery life is up to 8-9 hours4. Aluminum body make it classy5. Graphic of 2 GB NVIDIA also have Great picture quality6. For programmer it is an Awesome product.Beacause of 256 SSD and it is expandableCONS :1. Little heavy in weight2.  Camera Quality is not up to the mark.

",5.0,2020-08-27 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,review ,['review'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Smart looking and stylish,"

  Good looking smart and stylish designEverything is well and goodBut I felt some disappoint ment in camera quality

",5.0,2020-08-26 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,smart ,['smart'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Screen hinge glue coming out within 2 weeks of light usage,"

  It is not even 2 weeks since i started using this laptop, and even with a very light usage during this time, the screen hinge is broken.

",1.0,2020-08-26 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,screen ,['screen'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Good but camera issues,"

  Camera is not working. Poor response from Lenovo support team

",3.0,2020-08-24 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,good ,['good'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
DEAD ON ARRIVAL.  NO REPLACEMENT PROVIDED EITHER BY AMAZON OR BY SELLER,"

  The product was dead on arrival. I contacted Amazon but they said seller doesn’t have more of this product to there won’t be any replacement.

",1.0,2020-08-20 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,dead ,['dead'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Value for money,"

  Value for money.

",5.0,2020-08-19 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,valu ,['valu'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Poor build quality!,"

  Really poor build quality. Hinge came loose with 3 months of purchase with a large gap. Never seen such a thing in my life!

",1.0,2020-08-19 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,poor ,['poor'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Smell Issue,"

  I brought laptop 07 Aug while i am working on this Laptop i noticed  different smell coming on keyboard that was like soldering smell i don't know whats happening.. any body know about this this kind of thing please help me and comment

",3.0,2020-08-18 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,smell ,['smell'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Worth every Penny....,"

  Awesome performance like flagship Ultrabooks.

",5.0,2020-08-16 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,worth ,['worth'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Poor build quality,"

  Very light, sleek and beautiful laptop. Has enough power to play games with decent settings. Doesn't heat up and has a very good display. Cost is slightly on the higher side.Revising the review to a 1 star because the left hinge came off. I was confused why this happened. The service center mentioned the hinge plate is pasted to the back panel and many customers are facing this issue with this model. The service center again pasted it. Not sure for how long it will last. As a precautionary measure, they loosened the hinges. I am dissatisfied with the quality of the build.

",1.0,2020-08-16 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,poor ,['poor'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Wood > this laptop,"

  A beautiful way to waste your money. If you have 70k and you don't like having so much money; you can buy this piece of garbage. I would suggest buying wood instead, it'll atleast keep you warm in the winter, has better life than the battery life of this 70k blunder; wood doesn't have a camera, but the one on this one is useless because the screen keeps on flickering. I have to give it to the laptop for weight, it weighs exactly same as the log of wood would.The premium support on lenovo is a joke. They 'suggest' emailing because wood.Honestly, bulky laptop with a bad screen (always flickering. It's mostly not a driver issue, it's bad wiring that I need to get them to fix on a brand new laptop). I have had bad experience with Lenovo twice now. Just buy something else.

",1.0,2020-08-16 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,wood ,['wood'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Amazing..,"

  This is amazing product. All in one. You get everything in this .worth buying product...Loved it.

",5.0,2020-08-14 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,amaz ,['amaz'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Poor for display and colors for graphic designs and photographs,"

  Third class colors, not all colors appear..Even our 10 year old monitor shows all colors. Even think pad had no issue. Ridiculous waste of time, money and energy.

",1.0,2020-08-13 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,poor ,['poor'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Complaint about camera,"

  I am not able to start my camera as it is saying that video capture hardware is not supported 😠😠.Plz repair my problem as soon as possible.

",1.0,2020-08-13 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,complaint ,['complaint'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Product was good,"

  Product was good..  battery life also nearby 8 to 9 hrs.Need help to contact the seller.. Bought laptop at 7th August 2020. But my warranty period may 2020 to 2021.. now my warranty period is only 9 months showing. It's bad experience.

",5.0,2020-08-12 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,product ,['product'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Lesser months of Warranty,"

  Afetr recieving the laptop i found that it have only 9 months of warranty remaining. How to extend  it to 12 months

",4.0,2020-08-11 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,lesser ,['lesser'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Good budget laptop.,"

  It is a good budget laptop. You wont get the said configuration in Dell or other brands. So far the laptop is working fine.  Decent metal built. However, the display is just ok. Not that good when compared to Dell but workable. Overall a decent laptop.

",4.0,2020-08-10 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,good ,['good'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
A Complete Package,"

  Looks - ElegantBuild Quality- Very much SatisfactoryIt serves as a complete package for medium to heavy usage, Comes loaded with everything you can ask for at this price point. i5 10th gen with 2 gb Graphics takes care of performance, 1tb and 256gb SSD takes care of speed , boot time, exceptionally, Comes loaded with MS Office lifetime, antivirus and of course windows 10 on software front. Battery is its highlight here with easily lasting 6-8 hours which is very efficient for its weight of just 1.8 KG.One thing to mention -Display is great( Audio is good too by Dolby )

",5.0,2020-08-10 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,A ,['A'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Lenovo S540,"

  Liking this product. Extremely fast.

",4.0,2020-08-09 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,lenovo ,['lenovo'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Awesome product I am happy,"

  Good product

",5.0,2020-08-06 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,awesom ,['awesom'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Perfect laptop for programmers but 8GB RAM is very less,"

  This laptop is amazing but would have been the best if it was with 16GB RAM. I bought it for INR 66499.Design: 5/5Keyboard: 5/5Trackpad: 4/5 (best in windows laptop)Camera: 4/5Sound: 4.5/5 (for normal use it is really good, but for the music lover, it may not be that good)Overall performance: 4/5Booting Speed: 5/5 (faster than Macbook even, I have both)RAM: 3/5 (it should be 16GB)8GB RAM is very low for windows 10, 5-6 tabs of chrome occupy 1GB of RAM. I read that it can be extended to 12/16 GB but not sure. Will try to extend it after some time. but now have to operate with very few applications at a time.2 VSCode and 5 Chrome occupies 6.9GB RAM of 7.9GB.

",4.0,2020-08-06 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,perfect ,['perfect'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
wrong product!!!,"

  be CAREFUL before buying, there is no model called 81NG00CIN ,i checked with lenovo website..they are selling two product with name 81NG00CIN for 65k, and another product 81NG002BIN for 70k .but one of this not authentic .they are giving incoreect product information.

",1.0,2020-08-05 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,wrong ,['wrong'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Dont buy.Trouble within a month,"

  Really disappointed the screen popped up with a month.And the coustomer service is also terrible.

",1.0,2020-08-05 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,dont ,['dont'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Bag not provided with laptop ... Disappointed,"

  Laptop bag not provided...Amazon making fool

",3.0,2020-08-05 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,bag ,['bag'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
go with lenovo ideapad slim 5 ( ryzen),"

  It is a great laptop. but now ryzen powered ideapad slim 5 has come out. I would recommend to go with that.

",5.0,2020-08-05 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,go ,['go'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Laptop with best specs!,"

  Pros: Build quality, ips panel, fhd display, backlit, ssd booting, finger print scanner, aluminium body.Cons: Poor Camera quality, and 5-6 hrs battery life, too much Heating after continuous working for more than 2 hrs

",4.0,2020-08-04 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,laptop ,['laptop'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
"Wasteful product , poor battery lasts only 1.5-2hrs after charging","

  The laptop looks slim and has a nice design , the screen is average nothing great , battery is super disappointing lasts for like 1.5-2hrs which makes this a desktop and not a laptop.

",2.0,2020-08-04 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,wast ,['wast'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Definite yellow tinge,"

  I  received a faulty product and had to return it, there was some issue with current leaking in the base and near mousepad.But when I did try the laptop there was definite yellow tinge on the screen which will not go away with any settings.Return experience was the worst, My laptop was picked after 4 visits by delivery guys each time refusing to pick because the son was in small fonts which they are not aware of and were looking for stickers. I made at least 10 escalations to amazon each time be assured there will be no issue but the story did not change. Finally, a different delivery person came I showed him where the serial number is and he took.Beware there is no real communication link between the amazon business team, leadership(because my case was escalated to leadership team), and the local person handling pickup, they have no control on them.I will strongly advise to buy costly gadgets from your local dealers. If you are stuck with a faulty gadget with even minor issue , amazon business team will not be able to resolve it for you.

",3.0,2020-08-03 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,definit ,['definit'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Lenovo never fails to deliver!,"

  Lenovo product never fails in delivering a quality.Pros:Rick look and feelStunning display and performance— I use multi desktop display and normally use for programming(huge workloads)/MS office/movies but no gaming.Super quick startup/shutdown — I had an HP laptop which was super slowFingerprint works like charmLight weight and does not heat up— you can keep it on Lap for longer duration.Battery lasts pretty long— I don’t shut it down and hardly charge it full twice in a week. Battery is not consumed in standby mode so far.Free Antivirus, MS office surely helpsI loved the lenovo app which helps install essential softwares and upgrades.Cons:Camera quality is poor— But I hardly use it..Thanks Amazon for supper quick and safe delivery within 2 days even during pandemic!!

",4.0,2020-08-02 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,lenovo ,['lenovo'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
issue with product,"

  within a month of the us i am facing issue with the laptop, system is not starting, with lot of trouble registered complain, i want replacement of the system.

",1.0,2020-08-01 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,issu ,['issu'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Good laptop for its price range,"

  there is a bit of a heating issue and battery lasts for 2-3 hours. Other than that, it's pretty handy.

",4.0,2020-08-01 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,good ,['good'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Shocking.,"

  Issue with USB port on brand new laptop and warranty only valid for 9 months!

",3.0,2020-08-01 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,shock ,['shock'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Mesmerized!,"

  The S540 is simply amazing. It's features and efficiency will blow your mind!

",5.0,2020-08-01 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,8.0,mesmer ,['mesmer'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
"good laptop, but the screen is not up to the mark","

  i had got this laptop for personal use and basic image editing. sadly the screen on this laptop turned out to be pathetic :(  i had a lenovo earlier (which had a much better screen in terms of color accuracy even though it was not FHD) hence thought of continuing the same, sadly not so happy with this model. No doubt the screen is FHD and for reading or web browsing it will be great, but there seems to be some yellow tint and certain colors are way down on contrast. They seem to be washed out. Performance wise it is amazing.Overall it is good laptop for general purpose use, but the screen color accuracy/calibration could have been better.Will check with lenovo if this is an issue with my laptop only or some feature in this laptop :P.

",3.0,2020-07-29 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,good ,['good'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
For Internet connection USB-C RJ45 Adapter is required.,"

  Working properly.

",5.0,2020-07-29 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,for ,['for'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Very good. Value for money,"

  Got this delivered on time during lockdown. Got good deal from Amazon. Works well. Good battery life and excellent performance.

",5.0,2020-07-26 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,veri ,['veri'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
statisfed,"

  it is lightweight and attractive in colour, fast reloading and HD quality screen awesome enjoyed it

",4.0,2020-07-25 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,statisf ,['statisf'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Good battery and build quality.,"

  Looks and design of this laptop is amazing.Build quality is also great.For the price range 65k-70k this laptop is awesome, and I will recommend it.

",4.0,2020-07-22 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,good ,['good'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Not for the office use.,"

  Product is not as expected and screen is really disappointing.

",1.0,2020-07-22 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,not ,['not'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
A very good configuration at a reasonable price,"

  I spend almost 8hrs a day on my Laptop. This laptop seems to be a little pricy, but at this price, the configuration is a good combination. The laptop looks sleek and compact. The screen resolution is high and the text is pretty crisp.After almost 7 days, the laptop doesn't heat up, the performance seems to be on the peak with the 10th generation processor. Corei5 has many plus points than the corei3, however, the difference is not that much noticeable between i5 and i7.Overall this laptop is faster, lightweight and doesn't heat up on your lap.The downside is that the ethernet port is missing.The USB 3.2 is a plus point, but I really can't use USB 3.2 for my old storage disks.Overall the laptop is great for all-day work with loads of graphics processing.

",5.0,2020-07-21 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,A ,['A'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Fake offer - BackToSchool (Benefits of 16990 at 1399),"

  Product is good. I purchased this laptop since Lenovo gave BackToSchool offer .But its 100% fake; they have impossible hidden rules to avail this offer. They will move your order ticket to On-Hold easily.Rule No 1: In my case, I purchased Laptop to deliver at my work location. But your Government ID should have the same delivery address in Permanent Address Field. I cleared in call & they asked to send alternative documents; But Lenovo support team has the habit to move to On-Hold. SO its waste of time to clear your side words.Rule No2:They need the Dealer Seal Attestation in Bill. But you wont get Seal Attestation in online order Bill. So they moved my ticket to On-Hold to upload bill with Dealer seal. So you cant avail this offer if you purchase the laptop online.In their mail, you can see customer care number and email; but you ll get respond with automated mail and voices  only.  So please avoid Lenovo if you want to purchase with their 'Back2School' offerSo pl

",2.0,2020-07-20 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,fake ,['fake'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Value for money,"

  Overall a good laptop. Satisfied with design. One of the best display.

",5.0,2020-07-20 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,valu ,['valu'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Great Laptop,"

  It's easy to useSmoothCamera is clearAudio is average

",5.0,2020-07-19 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,great ,['great'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Not as perfect as described in details,"

  As I read in reviews, I bought this product. Battery life is worse, not as mentioned in details. 93% to 36% will go in with in 60 minutes.Warranty I received only for 231 days instead 365 days.  This is also worse.Positives are that built in quality and looks.

",2.0,2020-07-19 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,not ,['not'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Loved the laptop,"

  The product is way beyond my expectations. It is just amazing how it looks , very premium from the word go .

",5.0,2020-07-19 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,love ,['love'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Premium feel,"

  Bought it from Lenovo website 56k including cashback ,display is awesome and fingerprint work like charm the nly drawback is cam and battery max 4 to 5 hoursInitially faced warranty issues showed two months less But after updating purchase date in lenovo website I got my full warranty from date of purchase ,I suggest that who got less warranty follow the same

",5.0,2020-07-19 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,premium ,['premium'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
Avoid purchase of this product!!,"

  I ordered a lenovo s540 laptop from amazon and it got delivered on 7th June.But I observed that sound was coming from the hinge then I saw that the hinge is starting to get loose/broken and now the gap is getting wider.It's very disappointing to see your new laptop is getting broken day by day on which you have spent a lot of money.This happens within month period for this premium level laptop. After following up with customer care, they refused to give replacement for this product.After replacing the display cover in July last week after 1 month I again faced the same issue again. It's a defective product/product line.Please refund my money or replace the product. It is very frustrating and disappointing to face the same issue again and again after replacing the parts.

",1.0,2020-07-16 00:00:00,2021-01-12 20:06:11.022277,https://www.amazon.in/Lenovo-81NG002BIN-15-6-inch-I5-10210U-Microsoft/dp/B083PFG5HH/ref=cm_cr_arp_d_product_top?ie=UTF8,G7FEW1VW,2020.0,3.0,7.0,avoid ,['avoid'],amazon.in,48.32262587547302,"q,u,a,l,i,t,y",,
